sep=; 
"region";"url_region";"estacion";"estacion_enlinea";"url_estacion";"provincia";"comuna";"coord_utm";"huso";"longitud";"latitud";"contaminante";"contaminante_desc";"contaminante_cod";"contaminante_tecnica";"contaminante_fechaInicio";"contaminante_fechaFin";"contaminante_altura";"url_contaminante";"fecha_consulta";"pollutant";"unidad";"macro";"from";"to";"fecha_fin_actual";"url_descarga";"metrica";"ano_inicio";"ano_fin";"mes_inicio";"mes_fin"
"VIII";"/index.php/region/index/id/VIII";"INIA, Chillán";TRUE;"/index.php/estacion/index/id/215";"Ñuble";"Chillán";"760382 E 5946127 N";"18";-72.0893103884349;-36.5948398968339;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"Bobina Magnética";2008-01-01;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=INIA, Chillan&macropath=./RVIII/810/Met/WSPD&macro=horario_010&from=080101&to=200716&";2020-07-16;"ws_10m";"m/s";"./RVIII/810/Met/WSPD/horario_010.ic";"080101";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/810/Met/WSPD/horario_010.ic&from=080101&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2008;2020;"01";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Método basado en el principio de atenuación beta";2012-03-16;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Cal/PM10&macro=PM10.diario.diario&from=120316&to=200715&";2020-07-16;"mp10";"ug/m3N";"./RVIII/873/Cal/PM10/PM10.diario.diario.ic";"120316";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Cal/PM10/PM10.diario.diario.ic&from=120316&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Método basado en el principio de atenuación beta";2012-03-16;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Cal/PM10&macro=PM10.horario.horario&from=120315&to=200716&";2020-07-16;"mp10";"ug/m3N";"./RVIII/873/Cal/PM10/PM10.horario.horario.ic";"120315";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Cal/PM10/PM10.horario.horario.ic&from=120315&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"Atenuación Beta";2012-03-16;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Cal/PM25&macro=PM25.diario.diario&from=120316&to=200715&";2020-07-16;"mp2.5";"ug/m3";"./RVIII/873/Cal/PM25/PM25.diario.diario.ic";"120316";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Cal/PM25/PM25.diario.diario.ic&from=120316&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"Atenuación Beta";2012-03-16;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Cal/PM25&macro=PM25.horario.horario&from=120315&to=200716&";2020-07-16;"mp2.5";"ug/m3";"./RVIII/873/Cal/PM25/PM25.horario.horario.ic";"120315";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Cal/PM25/PM25.horario.horario.ic&from=120315&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Radiación global";"Radiación global(Rad. Global - W/m2)";"GLOB";"Detector Fotovoltaico";2012-03-15;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Met/GLOB&macro=horario_003&from=120315&to=200716&";2020-07-16;"rad_3m";"W/m2";"./RVIII/873/Met/GLOB/horario_003.ic";"120315";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Met/GLOB/horario_003.ic&from=120315&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Humedad relativa del aire";"Humedad relativa del aire(Humedad relativa - %)";"RHUM";"Sensor Polinomial";2012-03-15;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Met/RHUM&macro=horario_003&from=120315&to=200716&";2020-07-16;"hr_3m";"%";"./RVIII/873/Met/RHUM/horario_003.ic";"120315";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Met/RHUM/horario_003.ic&from=120315&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Temperatura ambiente";"Temperatura ambiente(Temperatura - °C)";"TEMP";"Sensor Polinomial";2012-03-15;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Met/TEMP&macro=horario_003&from=120315&to=200716&";2020-07-16;"temp_3m";"°C";"./RVIII/873/Met/TEMP/horario_003.ic";"120315";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Met/TEMP/horario_003.ic&from=120315&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"03";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Dirección del viento";"Dirección del viento(Dir. viento - °)";"WDIR";"Potenciómetro de Precisión";2012-01-01;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Met/WDIR&macro=horario_010&from=120101&to=200716&";2020-07-16;"wd_10m";"°";"./RVIII/873/Met/WDIR/horario_010.ic";"120101";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Met/WDIR/horario_010.ic&from=120101&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"01";"07"
"VIII";"/index.php/region/index/id/VIII";"Puren";TRUE;"/index.php/estacion/index/id/216";"Ñuble";"Chillán";"759972 E 5943765 N";"18";-72.0930896791128;-36.6162177305052;"Velocidad del viento";"Velocidad del viento(Vel. viento - m/s)";"WSPD";"Bobina Magnética";2012-01-01;2020-07-16;"10m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Puren&macropath=./RVIII/873/Met/WSPD&macro=horario_010&from=120101&to=200716&";2020-07-16;"ws_10m";"m/s";"./RVIII/873/Met/WSPD/horario_010.ic";"120101";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/873/Met/WSPD/horario_010.ic&from=120101&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2012;2020;"01";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Dióxido de azufre";"(SO2 - µg/m3N)";"0001";"No informado";2016-12-23;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0001&macro=0001.diario.diario&from=161223&to=200715&";2020-07-16;"so2";"ug/m3N";"./RVIII/827/Cal/0001/0001.diario.diario.ic";"161223";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0001/0001.diario.diario.ic&from=161223&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2016;2020;"12";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Dióxido de azufre";"(SO2 - µg/m3N)";"0001";"No informado";2016-12-23;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0001&macro=0001.horario.horario&from=161222&to=200715&";2020-07-16;"so2";"ug/m3N";"./RVIII/827/Cal/0001/0001.horario.horario.ic";"161222";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0001/0001.horario.horario.ic&from=161222&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2016;2020;"12";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Monóxido de nitrógeno";"(NO - µg/m3N)";"0002";"Quimiluminiscencia";2009-08-12;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0002&macro=0002.diario.diario&from=090812&to=200715&";2020-07-16;"no";"ug/m3N";"./RVIII/827/Cal/0002/0002.diario.diario.ic";"090812";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0002/0002.diario.diario.ic&from=090812&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Monóxido de nitrógeno";"(NO - µg/m3N)";"0002";"Quimiluminiscencia";2009-08-12;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0002&macro=0002.horario.horario&from=090811&to=200715&";2020-07-16;"no";"ug/m3N";"./RVIII/827/Cal/0002/0002.horario.horario.ic";"090811";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0002/0002.horario.horario.ic&from=090811&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Dióxido de nitrógeno";"(NO2 - µg/m3N)";"0003";"Quimiluminiscencia";2009-08-12;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0003&macro=0003.diario.diario&from=090812&to=200715&";2020-07-16;"no2";"ug/m3N";"./RVIII/827/Cal/0003/0003.diario.diario.ic";"090812";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0003/0003.diario.diario.ic&from=090812&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Dióxido de nitrógeno";"(NO2 - µg/m3N)";"0003";"Quimiluminiscencia";2009-08-12;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0003&macro=0003.horario.horario&from=090811&to=200716&";2020-07-16;"no2";"ug/m3N";"./RVIII/827/Cal/0003/0003.horario.horario.ic";"090811";"200716";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0003/0003.horario.horario.ic&from=090811&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Monóxido de carbono";"(CO - ppm)";"0004";"No informado";2009-08-12;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0004&macro=0004.diario.diario&from=090812&to=200715&";2020-07-16;"co";"ppm";"./RVIII/827/Cal/0004/0004.diario.diario.ic";"090812";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0004/0004.diario.diario.ic&from=090812&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Monóxido de carbono";"(CO - ppm)";"0004";"No informado";2009-08-12;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0004&macro=0004.horario.horario&from=090811&to=200716&";2020-07-16;"co";"ppm";"./RVIII/827/Cal/0004/0004.horario.horario.ic";"090811";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0004/0004.horario.horario.ic&from=090811&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Ozono.-";"";"0008";"No informado";2009-08-12;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0008&macro=0008.diario.diario&from=090812&to=200715&";2020-07-16;"o3";"s/i";"./RVIII/827/Cal/0008/0008.diario.diario.ic";"090812";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0008/0008.diario.diario.ic&from=090812&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Ozono.-";"";"0008";"No informado";2009-08-12;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0008&macro=0008.horario.horario&from=090811&to=200716&";2020-07-16;"o3";"s/i";"./RVIII/827/Cal/0008/0008.horario.horario.ic";"090811";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0008/0008.horario.horario.ic&from=090811&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Óxidos de nitrógeno";"(NOX - µg/m3N)";"0NOX";"Quimiluminiscencia";2009-08-12;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0NOX&macro=0NOX.diario.diario&from=090812&to=200715&";2020-07-16;"nox";"ug/m3N";"./RVIII/827/Cal/0NOX/0NOX.diario.diario.ic";"090812";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0NOX/0NOX.diario.diario.ic&from=090812&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Óxidos de nitrógeno";"(NOX - µg/m3N)";"0NOX";"Quimiluminiscencia";2009-08-12;2020-07-15;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/0NOX&macro=0NOX.horario.horario&from=090811&to=200715&";2020-07-16;"nox";"ug/m3N";"./RVIII/827/Cal/0NOX/0NOX.horario.horario.ic";"090811";"200715";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/0NOX/0NOX.horario.horario.ic&from=090811&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Método basado en el principio de atenuación beta";2009-08-14;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/PM10&macro=PM10.diario.diario&from=090814&to=200715&";2020-07-16;"mp10";"ug/m3N";"./RVIII/827/Cal/PM10/PM10.diario.diario.ic";"090814";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/PM10/PM10.diario.diario.ic&from=090814&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Material particulado MP 10";"(MP 10 - µg/m3N)";"PM10";"Método basado en el principio de atenuación beta";2009-08-14;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/PM10&macro=PM10.horario.horario&from=090814&to=200716&";2020-07-16;"mp10";"ug/m3N";"./RVIII/827/Cal/PM10/PM10.horario.horario.ic";"090814";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/PM10/PM10.horario.horario.ic&from=090814&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"Atenuación Beta";2009-08-12;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/PM25&macro=PM25.diario.diario&from=090812&to=200715&";2020-07-16;"mp2.5";"ug/m3";"./RVIII/827/Cal/PM25/PM25.diario.diario.ic";"090812";"200715";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/PM25/PM25.diario.diario.ic&from=090812&to=200715&path=/usr/airviro/data/CONAMA/&lang=esp";"Diario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Material particulado MP 2,5";"(MP 2,5 - µg/m3)";"PM25";"Atenuación Beta";2009-08-12;2020-07-16;NA;"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Cal/PM25&macro=PM25.horario.horario&from=090811&to=200716&";2020-07-16;"mp2.5";"ug/m3";"./RVIII/827/Cal/PM25/PM25.horario.horario.ic";"090811";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Cal/PM25/PM25.horario.horario.ic&from=090811&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Radiación global";"Radiación global(Rad. Global - W/m2)";"GLOB";"Detector Fotovoltaico";2009-08-11;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Met/GLOB&macro=horario_003&from=090811&to=200716&";2020-07-16;"rad_3m";"W/m2";"./RVIII/827/Met/GLOB/horario_003.ic";"090811";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Met/GLOB/horario_003.ic&from=090811&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Radiación global";"Radiación global(Rad. Global - W/m2)";"GLOB";"Detector Fotovoltaico";2009-08-11;2012-05-18;"S/I";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Met/GLOB&macro=horario_000&from=090811&to=120518&";2020-07-16;"rad";"W/m2";"./RVIII/827/Met/GLOB/horario_000.ic";"090811";"120518";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Met/GLOB/horario_000.ic&from=090811&to=120518&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2012;"08";"05"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Humedad relativa del aire";"Humedad relativa del aire(Humedad relativa - %)";"RHUM";"Sensor Polinomial";2009-08-11;2012-05-18;"S/I";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Met/RHUM&macro=horario_000&from=090811&to=120518&";2020-07-16;"hr";"%";"./RVIII/827/Met/RHUM/horario_000.ic";"090811";"120518";FALSE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Met/RHUM/horario_000.ic&from=090811&to=120518&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2012;"08";"05"
"VIII";"/index.php/region/index/id/VIII";"Kingston College";TRUE;"/index.php/estacion/index/id/261";"Concepción";"Concepción";"673817 E 5927247 N";"18";-73.0520618128262;-36.7846497460433;"Humedad relativa del aire";"Humedad relativa del aire(Humedad relativa - %)";"RHUM";"Sensor Polinomial";2009-08-11;2020-07-16;"3m";"//sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.htmlindico2.cgi?page=pageFrame&header=Kingston College&macropath=./RVIII/827/Met/RHUM&macro=horario_003&from=090811&to=200716&";2020-07-16;"hr_3m";"%";"./RVIII/827/Met/RHUM/horario_003.ic";"090811";"200716";TRUE;"/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RVIII/827/Met/RHUM/horario_003.ic&from=090811&to=200716&path=/usr/airviro/data/CONAMA/&lang=esp";"Horario";2009;2020;"08";"07"
